id,店名,地区,月〜木,金,土,日,電話番号,座席数,URL
2030,TSUTAYA 佐鳴台店,静岡県浜松市西区,10:00-24:00,10:00-24:00,10:00-24:00,10:00-24:00,053-445-1515,43,http://www.starbucks.co.jp/store/search/detail.php?id=2030
567,イオンモール浜松志都呂店,静岡県浜松市西区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,053-415-1354,47,http://www.starbucks.co.jp/store/search/detail.php?id=567
583,浜松プラザ フレスポ店,静岡県浜松市東区,09:30-22:30,09:30-22:30,09:30-22:30,09:30-22:30,053-411-7240,80,http://www.starbucks.co.jp/store/search/detail.php?id=583
620,イオンモール浜松市野店,静岡県浜松市東区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,053-468-1821,43,http://www.starbucks.co.jp/store/search/detail.php?id=620
923,ららぽーと磐田店,静岡県磐田市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0538-59-0311,69,http://www.starbucks.co.jp/store/search/detail.php?id=923
861,豊橋ココラフロント店,愛知県豊橋市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,0532-57-1377,64,http://www.starbucks.co.jp/store/search/detail.php?id=861
1042,ホリデイ・スクエア豊橋店,愛知県豊橋市,08:00-22:00,08:00-24:00,08:00-24:00,08:00-24:00,0532-38-8531,77,http://www.starbucks.co.jp/store/search/detail.php?id=1042
165,イオンモール岡崎店,愛知県岡崎市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0564-59-1010,81,http://www.starbucks.co.jp/store/search/detail.php?id=165
909,岡崎竜美店,愛知県岡崎市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0564-57-1717,35,http://www.starbucks.co.jp/store/search/detail.php?id=909
957,安城百石店,愛知県安城市,08:00-24:00,08:00-26:00,08:00-26:00,08:00-24:00,0566-71-1022,53,http://www.starbucks.co.jp/store/search/detail.php?id=957
194,名駅地下街 サンロード店,愛知県名古屋市中村区,07:30-21:30,07:30-21:30,07:30-21:30,07:30-21:30,052-586-3252,54,http://www.starbucks.co.jp/store/search/detail.php?id=194
349,名駅地下街 ユニモール店,愛知県名古屋市中村区,07:30-21:30,07:30-21:30,07:30-21:30,07:30-21:30,052-565-8757,46,http://www.starbucks.co.jp/store/search/detail.php?id=349
119,名古屋ＪＲセントラルタワーズ店,愛知県名古屋市中村区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,052-586-7087,48,http://www.starbucks.co.jp/store/search/detail.php?id=119
935,上小田井mozoワンダーシティ店,愛知県名古屋市西区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,052-506-2732,48,http://www.starbucks.co.jp/store/search/detail.php?id=935
2028,JR名古屋駅　広小路口店,愛知県名古屋市中村区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,052-588-8571,0,http://www.starbucks.co.jp/store/search/detail.php?id=2028
630,イオンモール名古屋みなと店,愛知県名古屋市港区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-659-5271,50,http://www.starbucks.co.jp/store/search/detail.php?id=630
385,金山駅南口店,愛知県名古屋市熱田区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,052-678-1471,79,http://www.starbucks.co.jp/store/search/detail.php?id=385
289,名鉄 神宮前駅店,愛知県名古屋市熱田区,07:00-21:30,07:00-21:30,07:00-21:30,07:00-21:00,052-683-5013,61,http://www.starbucks.co.jp/store/search/detail.php?id=289
496,イオンモール熱田店,愛知県名古屋市熱田区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-884-0218,51,http://www.starbucks.co.jp/store/search/detail.php?id=496
584,アピタ鳴海店,愛知県名古屋市緑区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,052-899-4861,42,http://www.starbucks.co.jp/store/search/detail.php?id=584
1001,ヒルズウォーク徳重ガーデンズ店,愛知県名古屋市緑区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,052-879-6846,42,http://www.starbucks.co.jp/store/search/detail.php?id=1001
834,イオンモール大高オレンジコート店,愛知県名古屋市緑区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-626-2819,55,http://www.starbucks.co.jp/store/search/detail.php?id=834
835,イオンモール大高店,愛知県名古屋市緑区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-626-2863,6,http://www.starbucks.co.jp/store/search/detail.php?id=835
294,桜通り大津店,愛知県名古屋市中区,07:00-22:00,07:00-22:30,07:00-22:30,08:00-22:00,052-962-1055,77,http://www.starbucks.co.jp/store/search/detail.php?id=294
243,三井住友銀行名古屋ビル店,愛知県名古屋市中区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,052-232-1516,38,http://www.starbucks.co.jp/store/search/detail.php?id=243
364,栄 チェリープラザ店,愛知県名古屋市中区,07:00-22:00,07:00-23:00,08:00-23:00,08:00-22:00,052-238-6536,103,http://www.starbucks.co.jp/store/search/detail.php?id=364
1048,名古屋久屋南店,愛知県名古屋市中区,07:00-22:30,07:00-22:30,08:00-22:00,08:00-22:00,052-269-0230,67,http://www.starbucks.co.jp/store/search/detail.php?id=1048
716,栄ラシック店,愛知県名古屋市中区,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,052-259-6287,43,http://www.starbucks.co.jp/store/search/detail.php?id=716
1021,栄大津通店,愛知県名古屋市中区,07:00-22:30,07:00-23:00,08:00-23:00,08:00-22:00,052-238-1067,58,http://www.starbucks.co.jp/store/search/detail.php?id=1021
150,ベストウェスタンホテル名古屋栄4丁目店,愛知県名古屋市中区,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,052-251-7773,44,http://www.starbucks.co.jp/store/search/detail.php?id=150
220,栄東急イン店,愛知県名古屋市中区,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,052-262-2156,46,http://www.starbucks.co.jp/store/search/detail.php?id=220
840,名古屋大須万松寺店,愛知県名古屋市中区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,052-249-2675,35,http://www.starbucks.co.jp/store/search/detail.php?id=840
533,名古屋 伏見 ＡＴビル店,愛知県名古屋市中区,07:00-22:00,07:00-22:00,07:30-22:00,07:30-21:00,052-220-6232,72,http://www.starbucks.co.jp/store/search/detail.php?id=533
400,新栄葵町店,愛知県名古屋市東区,07:00-22:00,07:00-22:00,07:00-22:00,08:00-22:00,052-930-4817,101,http://www.starbucks.co.jp/store/search/detail.php?id=400
389,栄公園 オアシス２１店,愛知県名古屋市東区,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,052-950-5160,56,http://www.starbucks.co.jp/store/search/detail.php?id=389
664,イオンモールナゴヤドーム前店,愛知県名古屋市東区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-725-6534,32,http://www.starbucks.co.jp/store/search/detail.php?id=664
1110,イオンモールナゴヤドーム前フードコート店,愛知県名古屋市東区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,052-725-6583,0,http://www.starbucks.co.jp/store/search/detail.php?id=1110
576,アピタ千代田橋店,愛知県名古屋市千種区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,052-719-2051,56,http://www.starbucks.co.jp/store/search/detail.php?id=576
477,星が丘テラス店,愛知県名古屋市千種区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,052-789-0681,70,http://www.starbucks.co.jp/store/search/detail.php?id=477
453,覚王山店,愛知県名古屋市千種区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,052-757-3773,75,http://www.starbucks.co.jp/store/search/detail.php?id=453
615,イオンタウン千種店,愛知県名古屋市千種区,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,052-734-5254,58,http://www.starbucks.co.jp/store/search/detail.php?id=615
972,名古屋大学附属図書館店,愛知県名古屋市千種区,08:30-21:00,08:30-21:00,09:00-16:30,09:00-16:30,052-788-2381,41,http://www.starbucks.co.jp/store/search/detail.php?id=972
715,藤が丘effe店,愛知県名古屋市名東区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,052-760-1835,47,http://www.starbucks.co.jp/store/search/detail.php?id=715
939,御器所駅前店,愛知県名古屋市昭和区,07:00-22:00,07:00-22:30,08:00-22:30,08:00-22:00,052-858-3081,61,http://www.starbucks.co.jp/store/search/detail.php?id=939
765,名古屋市立大学病院店,愛知県名古屋市瑞穂区,07:00-21:00,07:00-21:00,08:00-19:00,08:00-19:00,052-858-3155,26,http://www.starbucks.co.jp/store/search/detail.php?id=765
673,日進竹の山店,愛知県日進市,07:00-24:00,07:00-26:00,07:00-26:00,07:00-24:00,0561-75-4066,59,http://www.starbucks.co.jp/store/search/detail.php?id=673
2017,TSUTAYA 東浦店,愛知県知多郡,10:00-25:00,10:00-25:00,10:00-25:00,10:00-25:00,0562-82-0560,52,http://www.starbucks.co.jp/store/search/detail.php?id=2017
287,イオンモール東浦店,愛知県知多郡,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0562-82-2723,44,http://www.starbucks.co.jp/store/search/detail.php?id=287
324,松坂屋 豊田店,愛知県豊田市,07:30-22:00,07:30-22:00,08:00-22:00,08:00-22:00,0565-35-6252,77,http://www.starbucks.co.jp/store/search/detail.php?id=324
604,アピタ豊田元町店,愛知県豊田市,07:00-24:00,07:00-26:00,07:00-26:00,07:00-24:00,0565-25-2701,64,http://www.starbucks.co.jp/store/search/detail.php?id=604
296,ギャラリエアピタ知立店,愛知県知立市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,0566-81-7373,119,http://www.starbucks.co.jp/store/search/detail.php?id=296
1002,大府柊山店,愛知県大府市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0562-45-6533,78,http://www.starbucks.co.jp/store/search/detail.php?id=1002
738,中部国際空港第２セントレアビル店,愛知県常滑市,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,0569-38-7881,0,http://www.starbucks.co.jp/store/search/detail.php?id=738
592,中部国際空港出発ターミナル内店,愛知県常滑市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0569-38-7186,0,http://www.starbucks.co.jp/store/search/detail.php?id=592
553,中部国際空港セントレア店,愛知県常滑市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0569-38-7188,0,http://www.starbucks.co.jp/store/search/detail.php?id=553
511,イオンモール扶桑店,愛知県丹羽郡,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0587-91-3143,62,http://www.starbucks.co.jp/store/search/detail.php?id=511
177,名古屋 アピタ長久手店,愛知県長久手市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0561-61-7022,78,http://www.starbucks.co.jp/store/search/detail.php?id=177
622,VIA MALL アピタ江南西店,愛知県江南市,09:30-21:30,09:30-21:30,09:30-21:30,09:30-21:30,0587-51-5931,44,http://www.starbucks.co.jp/store/search/detail.php?id=622
1117,春日井南下原店,愛知県春日井市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0568-86-9522,68,http://www.starbucks.co.jp/store/search/detail.php?id=1117
413,ザ・モール春日井店,愛知県春日井市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,0568-87-5631,36,http://www.starbucks.co.jp/store/search/detail.php?id=413
614,アピタ高蔵寺店,愛知県春日井市,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,0568-94-5831,68,http://www.starbucks.co.jp/store/search/detail.php?id=614
929,尾張一宮パーキングエリア（下り線）店,愛知県一宮市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0586-75-3657,30,http://www.starbucks.co.jp/store/search/detail.php?id=929
928,尾張一宮パーキングエリア（上り線）店,愛知県一宮市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0586-75-3057,31,http://www.starbucks.co.jp/store/search/detail.php?id=928
930,リーフウォーク稲沢店,愛知県稲沢市,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,0587-33-3231,55,http://www.starbucks.co.jp/store/search/detail.php?id=930
563,イオンモール木曽川店,愛知県一宮市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0586-84-3977,61,http://www.starbucks.co.jp/store/search/detail.php?id=563
599,アピタ四日市店,三重県四日市市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,059-350-4471,68,http://www.starbucks.co.jp/store/search/detail.php?id=599
1100,イオンモール四日市北店,三重県四日市市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,059-361-3901,52,http://www.starbucks.co.jp/store/search/detail.php?id=1100
193,イオン桑名店,三重県桑名市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,0594-21-8517,45,http://www.starbucks.co.jp/store/search/detail.php?id=193
691,桑名サンシパーク店,三重県桑名市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0594-33-1017,70,http://www.starbucks.co.jp/store/search/detail.php?id=691
1037,ジャズドリーム長島店,三重県桑名市,09:30-21:00,09:30-21:00,09:30-21:00,09:30-21:00,0594-45-8758,0,http://www.starbucks.co.jp/store/search/detail.php?id=1037
2037,EXPASA御在所サービスエリア（上り線)店,三重県四日市市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,059-330-5122,18,http://www.starbucks.co.jp/store/search/detail.php?id=2037
981,EXPASA御在所サービスエリア（下り線）店,三重県四日市市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,059-330-1711,9,http://www.starbucks.co.jp/store/search/detail.php?id=981
1063,四日市尾平店,三重県四日市市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,059-334-9752,58,http://www.starbucks.co.jp/store/search/detail.php?id=1063
440,イオンモール鈴鹿店,三重県鈴鹿市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0593-75-0509,48,http://www.starbucks.co.jp/store/search/detail.php?id=440
703,ベイスクエア津店,三重県津市,08:00-24:00,08:00-25:00,08:00-25:00,08:00-24:00,059-213-7237,61,http://www.starbucks.co.jp/store/search/detail.php?id=703
594,久居インターガーデン店,三重県津市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,059-254-6861,64,http://www.starbucks.co.jp/store/search/detail.php?id=594
1069,イオンモール明和店,三重県多気郡,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0596-55-8080,46,http://www.starbucks.co.jp/store/search/detail.php?id=1069
1032,イオンタウン伊勢ララパーク店,三重県伊勢市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,0596-31-2600,44,http://www.starbucks.co.jp/store/search/detail.php?id=1032
521,大津堅田店,滋賀県大津市,07:30-23:00,07:30-23:00,07:30-23:00,07:30-23:00,077-571-0666,84,http://www.starbucks.co.jp/store/search/detail.php?id=521
260,大津パルコ店,滋賀県大津市,08:30-22:00,08:30-22:00,08:30-22:00,08:30-22:00,077-527-7107,88,http://www.starbucks.co.jp/store/search/detail.php?id=260
693,カインズモール彦根店,滋賀県彦根市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0749-30-1260,62,http://www.starbucks.co.jp/store/search/detail.php?id=693
932,多賀サービスエリア（上り線）店,滋賀県犬上郡,07:00-21:00,07:00-22:00,07:00-22:00,07:00-22:00,0749-48-7031,34,http://www.starbucks.co.jp/store/search/detail.php?id=932
980,EXPASA多賀サービスエリア（下り線）店,滋賀県犬上郡,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0749-48-7071,13,http://www.starbucks.co.jp/store/search/detail.php?id=980
728,近江八幡店,滋賀県近江八幡市,07:00-25:00,07:00-26:00,07:00-26:00,07:00-25:00,0748-31-2577,50,http://www.starbucks.co.jp/store/search/detail.php?id=728
291,草津Ａ・ＳＱＵＡＲＥ店,滋賀県草津市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,077-561-6578,71,http://www.starbucks.co.jp/store/search/detail.php?id=291
639,草津国道１号店,滋賀県草津市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,077-569-5633,60,http://www.starbucks.co.jp/store/search/detail.php?id=639
890,イオンモール草津店,滋賀県草津市,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,077-599-5149,48,http://www.starbucks.co.jp/store/search/detail.php?id=890
994,京都四条河原町店,京都府京都市下京区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-254-7376,69,http://www.starbucks.co.jp/store/search/detail.php?id=994
76,京都四条通ヤサカビル店,京都府京都市下京区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-231-5008,93,http://www.starbucks.co.jp/store/search/detail.php?id=76
547,京都タワー店,京都府京都市下京区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-353-0458,77,http://www.starbucks.co.jp/store/search/detail.php?id=547
225,京都 Ｐｏｒｔａ店,京都府京都市下京区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,075-343-2377,41,http://www.starbucks.co.jp/store/search/detail.php?id=225
283,からすま京都ホテル店,京都府京都市下京区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-344-5232,66,http://www.starbucks.co.jp/store/search/detail.php?id=283
1039,京都マルイ店,京都府京都市下京区,10:30-20:30,10:30-20:30,10:30-20:30,10:30-20:30,075-222-5008,48,http://www.starbucks.co.jp/store/search/detail.php?id=1039
548,京都リサーチパーク店,京都府京都市下京区,07:00-25:00,07:00-25:00,07:00-25:00,07:00-25:00,075-326-1414,61,http://www.starbucks.co.jp/store/search/detail.php?id=548
993,TSUTAYA 京都リサーチパーク店,京都府京都市下京区,10:00-26:00,10:00-26:00,10:00-26:00,10:00-26:00,075-325-1235,76,http://www.starbucks.co.jp/store/search/detail.php?id=993
424,北大路関西電力ビル店,京都府京都市北区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,075-494-1388,72,http://www.starbucks.co.jp/store/search/detail.php?id=424
68,京都三条大橋店,京都府京都市中京区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,075-213-2326,127,http://www.starbucks.co.jp/store/search/detail.php?id=68
430,京都新京極店,京都府京都市中京区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,075-254-6877,62,http://www.starbucks.co.jp/store/search/detail.php?id=430
880,京都烏丸六角店,京都府京都市中京区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,075-257-7325,57,http://www.starbucks.co.jp/store/search/detail.php?id=880
863,京都錦小路店,京都府京都市中京区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-257-7877,71,http://www.starbucks.co.jp/store/search/detail.php?id=863
116,京都三条烏丸ビル店,京都府京都市中京区,06:30-23:00,06:30-24:00,07:00-24:00,07:00-23:00,075-231-5565,125,http://www.starbucks.co.jp/store/search/detail.php?id=116
269,京都祇園ホテル店,京都府京都市東山区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,075-551-2198,60,http://www.starbucks.co.jp/store/search/detail.php?id=269
201,カナート洛北店,京都府京都市左京区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,075-712-1400,56,http://www.starbucks.co.jp/store/search/detail.php?id=201
386,山科駅前店,京都府京都市山科区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,075-582-6811,62,http://www.starbucks.co.jp/store/search/detail.php?id=386
742,松井山手店,京都府京田辺市,07:00-23:00,07:00-24:00,07:00-24:00,07:00-23:00,0774-68-1513,48,http://www.starbucks.co.jp/store/search/detail.php?id=742
1072,イオンモール久御山店,京都府久世郡,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,075-633-5195,47,http://www.starbucks.co.jp/store/search/detail.php?id=1072
539,イオンモール京都五条店,京都府京都市右京区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,075-326-8650,82,http://www.starbucks.co.jp/store/search/detail.php?id=539
764,イオンモール高の原店,京都府木津川市,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,0774-75-1603,40,http://www.starbucks.co.jp/store/search/detail.php?id=764
129,大阪ガーデンシティ店,大阪府大阪市北区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,06-6452-9262,86,http://www.starbucks.co.jp/store/search/detail.php?id=129
105,大阪マルビル店,大阪府大阪市北区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,06-6341-6150,112,http://www.starbucks.co.jp/store/search/detail.php?id=105
388,桜橋プラザビル店,大阪府大阪市北区,07:00-23:00,07:00-23:00,08:00-23:00,08:00-22:00,06-6346-0381,58,http://www.starbucks.co.jp/store/search/detail.php?id=388
382,中之島三井ビル店,大阪府大阪市北区,07:00-20:00,07:00-20:00,08:00-19:00,"",06-4803-9031,64,http://www.starbucks.co.jp/store/search/detail.php?id=382
1019,NU茶屋町プラス店,大阪府大阪市北区,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,06-6292-7650,44,http://www.starbucks.co.jp/store/search/detail.php?id=1019
181,ちゃやまちアプローズタワー店,大阪府大阪市北区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,06-6376-3531,76,http://www.starbucks.co.jp/store/search/detail.php?id=181
28,梅田ＨＥＰ ＦＩＶＥ店,大阪府大阪市北区,11:00-23:00,11:00-23:00,11:00-23:00,11:00-23:00,06-6366-3680,72,http://www.starbucks.co.jp/store/search/detail.php?id=28
960,大丸梅田店,大阪府大阪市北区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,06-6456-3260,48,http://www.starbucks.co.jp/store/search/detail.php?id=960
977,LUCUA osaka店,大阪府大阪市北区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,06-6347-0617,46,http://www.starbucks.co.jp/store/search/detail.php?id=977
321,梅田中津店,大阪府大阪市北区,06:30-22:00,06:30-22:00,06:30-22:00,06:30-22:00,06-6374-1175,83,http://www.starbucks.co.jp/store/search/detail.php?id=321
297,新大阪ニッセイビル店,大阪府大阪市淀川区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,06-6350-1778,141,http://www.starbucks.co.jp/store/search/detail.php?id=297
418,ＪＲ新大阪駅店,大阪府大阪市淀川区,06:30-21:30,06:30-21:30,06:30-21:30,06:30-21:30,06-4806-7031,0,http://www.starbucks.co.jp/store/search/detail.php?id=418
2042,ＪＲ東海 新大阪駅新幹線ラチ内店,大阪府大阪市東淀川区,06:30-21:30,06:30-21:30,06:30-21:30,06:30-21:30,06-4805-8251,18,http://www.starbucks.co.jp/store/search/detail.php?id=2042
160,京橋 京阪モール店,大阪府大阪市都島区,07:00-23:00,07:00-23:00,08:00-23:00,08:00-23:00,06-6351-8919,50,http://www.starbucks.co.jp/store/search/detail.php?id=160
990,大阪京橋ダイエー店,大阪府大阪市都島区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,06-6136-1335,92,http://www.starbucks.co.jp/store/search/detail.php?id=990
117,谷町筋ＮＳビル店,大阪府大阪市中央区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-21:00,06-6944-2670,84,http://www.starbucks.co.jp/store/search/detail.php?id=117
616,天満橋京阪シティモール店,大阪府大阪市中央区,07:00-22:30,07:00-22:30,08:00-22:00,08:00-22:00,06-6920-5975,62,http://www.starbucks.co.jp/store/search/detail.php?id=616
467,ＯＢＰ松下ＩＭＰビル店,大阪府大阪市中央区,07:30-23:00,07:30-23:00,08:00-23:00,08:00-23:00,06-6966-9157,65,http://www.starbucks.co.jp/store/search/detail.php?id=467
828,淀屋橋odona店,大阪府大阪市中央区,07:00-23:00,07:00-23:00,09:00-22:00,09:00-22:00,06-4706-6277,60,http://www.starbucks.co.jp/store/search/detail.php?id=828
88,御堂筋本町東芝ビル店,大阪府大阪市中央区,06:30-23:00,06:30-23:00,07:00-23:00,07:00-23:00,06-4704-2124,111,http://www.starbucks.co.jp/store/search/detail.php?id=88
92,堺筋本町日生ビル店,大阪府大阪市中央区,07:00-22:00,07:00-22:00,08:00-21:00,08:00-21:00,06-6263-2733,72,http://www.starbucks.co.jp/store/search/detail.php?id=92
2005,TSUTAYA EBISUBASHI店,大阪府大阪市中央区,08:00-28:00,08:00-28:00,08:00-28:00,08:00-28:00,06-6214-5130,63,http://www.starbucks.co.jp/store/search/detail.php?id=2005
329,なんば南海通店,大阪府大阪市中央区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,06-6643-7570,53,http://www.starbucks.co.jp/store/search/detail.php?id=329
122,戎橋筋店,大阪府大阪市中央区,08:00-23:30,08:00-24:00,08:00-24:00,08:00-23:30,06-6213-8538,66,http://www.starbucks.co.jp/store/search/detail.php?id=122
1018,なんばCITY店,大阪府大阪市中央区,10:00-22:00,10:00-22:00,09:00-22:00,09:00-22:00,06-6644-2909,69,http://www.starbucks.co.jp/store/search/detail.php?id=1018
278,なんば 御堂筋グランドビル店,大阪府大阪市中央区,07:30-22:30,07:30-22:30,08:00-22:30,08:00-22:30,06-6212-4550,68,http://www.starbucks.co.jp/store/search/detail.php?id=278
889,クリスタ長堀店,大阪府大阪市中央区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,06-6282-2160,55,http://www.starbucks.co.jp/store/search/detail.php?id=889
1064,心斎橋BIG STEP店,大阪府大阪市中央区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,06-4963-8166,80,http://www.starbucks.co.jp/store/search/detail.php?id=1064
1075,天王寺ミオ店,大阪府大阪市天王寺区,11:00-21:00,11:00-21:00,11:00-21:00,11:00-21:00,06-6776-7036,50,http://www.starbucks.co.jp/store/search/detail.php?id=1075
613,あべのHoop店,大阪府大阪市阿倍野区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,06-6622-1747,88,http://www.starbucks.co.jp/store/search/detail.php?id=613
575,関西国際空港エアサイド店,大阪府泉佐野市,08:00-21:30,08:00-21:30,08:00-21:30,08:00-21:30,072-456-8691,14,http://www.starbucks.co.jp/store/search/detail.php?id=575
670,関西国際空港4階ノースゲート店,大阪府泉南郡,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,072-456-8795,40,http://www.starbucks.co.jp/store/search/detail.php?id=670
677,関西国際空港1階サウスゲート店,大阪府泉南郡,06:30-22:30,06:30-22:30,06:30-22:30,06:30-22:30,072-456-8797,30,http://www.starbucks.co.jp/store/search/detail.php?id=677
674,関西国際空港2階到着ロビー店,大阪府泉南郡,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,072-456-8696,0,http://www.starbucks.co.jp/store/search/detail.php?id=674
106,肥後橋南店,大阪府大阪市西区,06:30-22:00,06:30-22:00,08:00-22:00,08:00-20:00,06-6449-6377,101,http://www.starbucks.co.jp/store/search/detail.php?id=106
473,西本町店,大阪府大阪市西区,07:30-22:00,07:30-22:00,08:00-21:00,08:00-21:00,06-4390-3361,47,http://www.starbucks.co.jp/store/search/detail.php?id=473
248,四ツ橋店,大阪府大阪市西区,07:00-22:30,07:00-22:30,08:00-22:30,08:00-22:30,06-6532-6567,96,http://www.starbucks.co.jp/store/search/detail.php?id=248
332,ホテル京阪　ユニバーサル・タワー店,大阪府大阪市此花区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,06-6468-8784,81,http://www.starbucks.co.jp/store/search/detail.php?id=332
718,なんばパークス店,大阪府大阪市浪速区,09:00-22:00,09:00-22:30,09:00-22:30,09:00-22:30,06-6636-8152,53,http://www.starbucks.co.jp/store/search/detail.php?id=718
472,蛍池ルシオーレ店,大阪府豊中市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,06-6840-8161,54,http://www.starbucks.co.jp/store/search/detail.php?id=472
73,大阪空港店,大阪府豊中市,06:00-20:00,06:00-20:00,06:00-20:00,06:00-20:00,06-6857-0266,56,http://www.starbucks.co.jp/store/search/detail.php?id=73
